Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,Prof_Marg,ESG_rank
UPS,2012-07-31,58.045,20.529,72547.5135,7.2737,168.5825,8.3602,
UPS,2012-08-31,57.088,16.941,70742.5354,7.1538,168.5825,8.3602,
UPS,2012-09-28,55.356,14.392,68595.6274,6.9994,168.5825,8.3602,
UPS,2012-10-31,56.655,16.814,70205.8084,7.1637,197.0975,3.5881,
UPS,2012-11-30,57.009,16.883,69747.7231,7.2085,197.0975,3.5881,
UPS,2012-12-31,57.493,14.576,70339.2098,11.7753,272.5755,-11.9964,
UPS,2013-01-31,61.828,18.394,75643.5093,12.6633,272.5755,-11.9964,
UPS,2013-02-28,64.928,15.106,79629.1359,13.2983,272.5755,-11.9964,
UPS,2013-03-29,67.482,13.188,82354.3941,15.8317,272.5755,-11.9964,
UPS,2013-04-30,67.434,15.858,82296.8707,15.8206,313.2822,7.7192,
UPS,2013-05-31,67.955,12.789,81118.9263,15.9427,313.2822,7.7192,
UPS,2013-06-28,68.414,12.802,81666.639,17.7418,313.2822,7.7192,
UPS,2013-07-31,68.667,22.589,81968.8282,17.8074,328.4573,7.9292,
UPS,2013-08-30,68.185,8.584,80297.6471,17.6825,328.4573,7.9292,
UPS,2013-09-30,72.798,9.561,85730.2643,18.5693,344.7332,8.1133,
UPS,2013-10-31,78.272,13.638,92176.2193,19.9655,344.7332,8.1133,
UPS,2013-11-29,82.074,12.308,95044.4846,20.9354,344.7332,8.1133,
UPS,2013-12-31,84.238,8.622,97551.0299,12.0099,168.172,7.7925,
UPS,2014-01-31,76.342,13.071,88406.7813,10.8841,168.172,7.7925,
UPS,2014-02-28,77.319,14.008,88800.7246,11.0234,168.172,7.7925,91.176
UPS,2014-03-31,78.619,10.595,89686.0795,11.5657,192.9416,6.6115,92.754
UPS,2014-04-30,79.523,10.508,90717.5892,11.6987,192.9416,6.6115,92.754
UPS,2014-05-30,84.421,12.222,95091.5992,12.4192,192.9416,6.6115,91.549
UPS,2014-06-30,83.43,9.937,93974.813,13.6952,212.0322,3.1819,90
UPS,2014-07-31,78.903,16.473,88876.0432,12.9521,212.0322,3.1819,90
UPS,2014-08-29,79.65,15.362,88911.2327,13.0748,212.0322,3.1819,91.429
UPS,2014-09-30,80.436,10.915,89788.1955,12.9795,217.0624,8.4955,91.429
UPS,2014-10-31,85.853,20.664,95835.5843,13.8537,217.0624,8.4955,91.429
UPS,2014-11-28,90.512,15.727,99502.4736,14.6054,217.0624,8.4955,92.857
UPS,2014-12-31,91.541,13.52,102944.2139,38.6944,499.4903,2.85,92.857
UPS,2015-01-30,81.388,35.887,91526.5458,34.4027,499.4903,2.85,92.958
UPS,2015-02-27,84.368,34.519,91815.2616,35.6623,499.4903,2.85,92.958
UPS,2015-03-31,80.395,11.605,87465.8442,39.6043,709.4748,7.3406,91.667
UPS,2015-04-30,83.373,15.149,90704.9857,41.071,709.4748,7.3406,91.667
UPS,2015-05-29,82.895,16.772,89421.6874,40.8356,709.4748,7.3406,87.5
UPS,2015-06-30,80.965,12.246,87339.8077,37.2024,668.2927,8.7265,87.5
UPS,2015-07-31,85.518,20.766,92251.6017,39.2946,668.2927,8.7265,88.732
UPS,2015-08-31,82.167,25.006,87512.8107,37.7545,668.2927,8.7265,88.732
UPS,2015-09-30,83.042,27.297,88444.8468,38.3568,749.538,8.8291,88.732
UPS,2015-10-30,86.685,16.361,92325.3431,40.0397,749.538,8.8291,88.571
UPS,2015-11-30,87.285,14.612,91721.6202,40.3166,749.538,8.8291,88.571
UPS,2015-12-31,81.54,16.713,85684.6084,29.2487,575.4316,8.2908,88.571
UPS,2016-01-29,78.972,19.822,82986.6518,28.3277,575.4316,8.2908,88.732
UPS,2016-02-29,82.465,17.339,85388.0106,29.5807,575.4316,8.2908,88.732
UPS,2016-03-31,90.084,12.543,93204.2056,32.4112,622.5,7.7318,85.915
UPS,2016-04-29,89.742,10.735,92850.7242,32.2883,622.5,7.7318,85.915
UPS,2016-05-31,88.727,11.54,90994.3573,31.9228,622.5,7.7318,86.111
UPS,2016-06-30,92.712,13.117,95081.1152,31.0333,542.1132,8.6746,86.111
UPS,2016-07-29,93.039,14.503,95416.5295,31.1428,542.1132,8.6746,81.944
UPS,2016-08-31,94.668,8.05,95902.3346,31.6884,542.1132,8.6746,83.333
UPS,2016-09-30,94.79,10.854,96025.2638,30.1683,553.8851,8.5075,83.333
UPS,2016-10-31,93.403,9.503,94620.3587,29.7269,553.8851,8.5075,72.222
UPS,2016-11-30,101.18,13.632,101158.2205,32.2021,553.8851,8.5075,72.603
UPS,2016-12-30,100.063,12.67,100041.2215,214.4561,553.8851,8.5075,74.286
UPS,2017-01-31,95.254,23.277,95232.89,204.1486,3747.0862,-1.4116,74.286
UPS,2017-02-28,93.02,27.18,92014.3356,199.3622,3747.0862,-1.4116,75.61
UPS,2017-03-31,94.375,12.228,93354.1812,153.1166,3078.5714,7.5177,75.949
UPS,2017-04-28,94.516,13.591,93493.386,153.3449,3078.5714,7.5177,74.359
UPS,2017-05-31,93.947,12.509,91956.8565,152.4224,3078.5714,7.5177,79.452
UPS,2017-06-30,98.043,11.887,95965.9234,68.1729,1418.6813,8.6896,80.263
UPS,2017-07-31,97.777,17.42,95400.85,67.9879,1418.6813,8.6896,80.263
UPS,2017-08-31,102.139,17.707,99032.1256,71.0213,1418.6813,8.6896,80.303
UPS,2017-09-29,107.257,8.18,103994.1235,61.2694,1418.6813,8.6896,79.104
UPS,2017-10-31,104.971,12.305,101310.86,59.9633,1228.7199,7.7846,73.134
UPS,2017-11-30,109.277,18.226,104657.274,62.4236,1228.7199,7.7846,75
UPS,2017-12-29,107.208,20.153,102675.2919,92.6476,1228.7199,7.7846,79.452
UPS,2018-01-31,114.559,18.897,109715.6371,99.0003,2371.9727,5.776,79.452
UPS,2018-02-28,94.741,26.713,89961.1991,81.8741,2371.9727,5.776,78.082
UPS,2018-03-30,94.968,25.913,90172.837,60.9097,2371.9727,5.776,78.378
UPS,2018-04-30,102.99,24.182,97837,66.0543,1679.4182,7.8595,78.378
UPS,2018-05-31,106.196,20.802,100059.2316,68.1107,1679.4182,7.8595,78.947
UPS,2018-06-29,97.151,18.188,91537.1355,35.8891,1679.4182,7.8595,78.947
UPS,2018-07-31,109.644,26.831,103105.4,40.5041,963.9643,8.5071,77.922
UPS,2018-08-31,113.229,22.789,105719.1591,41.8285,963.9643,8.5071,77.922
UPS,2018-09-28,107.58,14.273,100445.2459,29.8294,963.9643,8.5071,79.221
UPS,2018-10-31,98.172,25.05,91541.9559,27.2208,745.3935,8.6448,78.205
UPS,2018-11-30,107.118,27.653,99060.1849,29.7011,745.3935,8.6448,77.215
UPS,2018-12-31,90.616,40.502,83800.3282,25.7362,748.6335,2.2823,77.215
UPS,2019-01-31,97.929,36.316,90433.2,27.8129,748.6335,2.2823,76.923
UPS,2019-02-28,103.287,19.871,94797.2332,29.3347,748.6335,2.2823,79.221
UPS,2019-03-29,104.73,19.874,96116.2678,25.9787,748.6335,2.2823,79.31
UPS,2019-04-30,99.557,31.046,91368.0863,24.6953,738.9096,6.4744,80.899
UPS,2019-05-31,87.924,31.302,79981.4126,21.8098,738.9096,6.4744,81.319
UPS,2019-06-28,97.718,26.392,88890.2333,19.0555,738.9096,6.4744,81.443
UPS,2019-07-31,113.047,35.3,102589.4836,22.0447,585.3945,9.3362,83.838
UPS,2019-08-30,113.234,35.454,101893.9326,22.0814,585.3945,9.3362,83.838
UPS,2019-09-30,114.341,21.353,102890.0303,17.6306,474.7757,9.5534,82.828
UPS,2019-10-31,109.904,20.149,98795.4387,16.9463,474.7757,9.5534,83
UPS,2019-11-29,115.146,21.056,102707.1102,17.7547,474.7757,9.5534,82.178
UPS,2019-12-31,112.579,17.796,100416.7236,29.5179,857.9653,-0.5154,85
UPS,2020-01-31,99.557,26.426,88801.8045,26.1036,857.9653,-0.5154,85
UPS,2020-02-28,87.888,35.027,77684.5498,23.0441,857.9653,-0.5154,77.193
UPS,2020-03-31,90.734,73.28,80196.0891,23.6695,954.422,5.3507,75.862
UPS,2020-04-30,91.938,50.389,81502.26,23.9836,954.422,5.3507,76.724
UPS,2020-05-29,97.859,34.728,85967.6225,25.5281,954.422,5.3507,73.504
UPS,2020-06-30,109.116,33.763,95856.7874,21.5831,684.3007,8.6417,75.214
UPS,2020-07-31,140.109,45.864,123201.88,27.7136,684.3007,8.6417,75.214
UPS,2020-08-31,161.605,47.211,141265.4967,31.9654,684.3007,8.6417,74.576
UPS,2020-09-30,164.578,25.15,143864.2569,25.4284,512.8612,9.2146,72.581
UPS,2020-10-30,155.175,37.473,135644.9223,23.9756,512.8612,9.2146,70.492
UPS,2020-11-30,169.994,40.522,147872.563,26.2651,512.8612,9.2146,71.223
UPS,2020-12-31,167.34,25.261,145564.6203,195.3435,3685.7902,-13.1065,68.31
UPS,2021-01-29,154.025,23.641,133981.6874,179.7995,3685.7902,-13.1065,58.451
UPS,2021-02-26,157.83,22.276,136844.691,184.2415,3685.7902,-13.1065,58.451
VZ,1999-12-31,21.3109,30.226,95593.3888,2.2271,167.9233,14.2054,
VZ,2000-01-31,21.5793,42.257,96175.6835,2.2552,167.9233,14.2054,
VZ,2000-02-29,17.0501,41.615,75989.4654,1.7819,167.9233,14.2054,
VZ,2000-03-31,21.2962,49.79,94784.0349,1.9791,150.4288,10.4253,
VZ,2000-04-28,21.0324,30.756,93039.5435,1.9546,150.4288,10.4253,
VZ,2000-05-31,18.5348,35.528,81726.5613,1.7225,150.4288,10.4253,
VZ,2000-06-30,17.8118,32.694,78538.6458,1.4342,94.8964,29.231,
VZ,2000-07-31,16.5118,51.114,127170.1467,1.3295,94.8964,29.231,
VZ,2000-08-31,15.3694,52.777,118275.2881,1.2375,94.8964,29.231,
VZ,2000-09-29,17.1078,44.726,131652.924,1.3652,94.8964,29.231,
VZ,2000-10-31,20.5792,47.578,157134.1351,1.6422,91.6053,20.9579,
VZ,2000-11-30,20.0008,35.659,151655.481,1.5961,91.6053,20.9579,
VZ,2000-12-29,17.8428,40.474,135292.2088,1.4199,91.6053,20.9579,
VZ,2001-01-31,19.6993,43.507,148315.3491,1.5676,101.6327,11.3317,
VZ,2001-02-28,17.7455,39.478,133605.2494,1.4122,101.6327,11.3317,
VZ,2001-03-30,17.6738,46.272,133285.4989,1.3777,101.6327,11.3317,
VZ,2001-04-30,19.8971,36.574,148909.28,1.551,109.6172,9.6643,
VZ,2001-05-31,19.8176,25.505,148351.4532,1.5448,109.6172,9.6643,
VZ,2001-06-29,19.3298,19.975,144700.1412,1.5002,109.6172,9.6643,
VZ,2001-07-31,19.7052,25.976,146584.05,1.5294,114.516,-6.0382,
VZ,2001-08-31,18.195,24,135468.5181,1.4122,114.516,-6.0382,
VZ,2001-09-28,19.6906,32.398,146604.0303,1.5343,114.516,-6.0382,
VZ,2001-10-31,18.2537,27.316,135184.34,1.4223,112.6113,11.0268,
VZ,2001-11-30,17.224,21.098,127579.3313,1.3421,112.6113,11.0268,
VZ,2001-12-31,17.3925,18.548,128827.9801,1.452,117.6236,-11.9099,
VZ,2002-01-31,17.1168,24.795,125814.9476,1.429,117.6236,-11.9099,
VZ,2002-02-28,17.2829,29.561,127036.452,1.4428,117.6236,-11.9099,
VZ,2002-03-29,17.0244,28.086,125262.8615,1.4951,117.6236,-11.9099,
VZ,2002-04-30,14.9396,38.06,108986.8509,1.312,117.5425,-3.0493,
VZ,2002-05-31,16.016,41.816,117089.7559,1.4065,117.5425,-3.0493,
VZ,2002-06-28,14.9545,32.699,109329.1558,1.4246,117.5425,-3.0493,
VZ,2002-07-31,12.4143,66.422,89859.5801,1.1826,119.7062,-12.6254,
VZ,2002-08-30,11.6619,58.454,84581.0781,1.1109,119.7062,-12.6254,
VZ,2002-09-30,10.3227,41.778,74867.8962,0.8868,103.1714,25.7407,
VZ,2002-10-31,14.3758,54.816,103025.21,1.235,103.1714,25.7407,
VZ,2002-11-29,15.9443,40.959,114573.7417,1.3698,103.1714,25.7407,
VZ,2002-12-31,14.7527,35.863,106010.8044,1.2407,93.9954,13.4635,
VZ,2003-01-31,14.7035,44.642,104724.996,1.2366,93.9954,13.4635,
VZ,2003-02-28,13.2823,35.44,94602.674,1.1171,93.9954,13.4635,
VZ,2003-03-31,13.5781,38.378,97063.419,1.0439,90.7765,14.5907,
VZ,2003-04-30,14.5158,37.956,102795,1.116,90.7765,14.5907,
VZ,2003-05-30,14.6983,30.479,104096.9717,1.13,90.7765,14.5907,
VZ,2003-06-30,15.3196,19.601,108497.3721,1.2338,83.955,2.0084,
VZ,2003-07-31,13.7235,26.776,96258.7585,1.1052,83.955,2.0084,
VZ,2003-08-29,13.849,27.107,97351.9831,1.1153,83.955,2.0084,
VZ,2003-09-30,12.7197,23.761,89413.8825,0.9997,76.9153,10.4964,
VZ,2003-10-31,13.3277,23.843,92611.173,1.0475,76.9153,10.4964,
VZ,2003-11-28,13.0263,19.331,90689.3036,1.0238,76.9153,10.4964,
VZ,2003-12-31,13.9148,17.799,96875.1757,1.1508,78.4931,-8.4385,
VZ,2004-01-30,14.7751,18.904,101790.7348,1.222,78.4931,-8.4385,
VZ,2004-02-27,15.3643,23.558,105850.2134,1.2707,78.4931,-8.4385,
VZ,2004-03-31,14.6468,19.337,101194.3185,1.2103,77.0679,7.0298,
VZ,2004-04-30,15.2841,14.197,104517.613,1.263,77.0679,7.0298,
VZ,2004-05-31,14.0044,16.27,95797.3894,1.1572,77.0679,7.0298,
VZ,2004-06-30,14.6564,16.17,100257.5917,1.1899,71.093,10.1194,
VZ,2004-07-30,15.7766,21.339,106767.8249,1.2809,71.093,10.1194,
VZ,2004-08-31,16.0672,19.444,108662.3697,1.3045,71.093,10.1194,
VZ,2004-09-30,16.1204,12.195,109022.2705,1.269,67.8073,9.8649,
VZ,2004-10-29,16.1569,16.014,108247.0995,1.2719,67.8073,9.8649,
VZ,2004-11-30,17.037,14.205,114164.1487,1.3412,67.8073,9.8649,
VZ,2004-12-31,16.7395,10.992,112170.4988,1.2344,62.7138,16.6402,
VZ,2005-01-31,14.8493,18.601,98547.2242,1.095,62.7138,16.6402,
VZ,2005-02-28,15.0079,20.036,99599.4283,1.1067,62.7138,16.6402,
VZ,2005-03-31,14.8118,13.228,98333.752,1.0792,62.4653,9.665,
VZ,2005-04-29,15.108,18.748,99164.7414,1.1007,62.4653,9.665,
VZ,2005-05-31,14.9307,17.459,97902.3423,1.0878,62.4653,9.665,
VZ,2005-06-30,14.5805,7.031,95605.5943,1.0458,65.3403,11.7044,
VZ,2005-07-29,14.6149,9.752,94720.1011,1.0482,65.3403,11.7044,
VZ,2005-08-31,13.966,11.003,90449.6744,1.0017,65.3403,11.7044,
VZ,2005-09-30,13.9574,12.163,90394.3704,0.9839,60.493,10.1104,
VZ,2005-10-31,13.6249,17.688,87131.4351,0.9605,60.493,10.1104,
VZ,2005-11-30,13.8281,16.893,88423.9505,0.9748,60.493,10.1104,
VZ,2005-12-30,13.0238,7.502,83281.0941,0.9703,60.493,10.1104,
VZ,2006-01-31,13.8673,16.327,92661.9485,1.0331,57.8661,9.2486,
VZ,2006-02-28,14.7608,18.732,98632.5857,1.0997,57.8661,9.2486,
VZ,2006-03-31,14.9185,14.498,99687.5996,0.9721,59.6682,7.6869,
VZ,2006-04-28,14.6395,17.419,96672.9717,0.9539,59.6682,7.6869,
VZ,2006-05-31,13.8328,17.199,91046.4962,0.9013,59.6682,7.6869,
VZ,2006-06-30,14.8434,16.569,97697.7622,0.9609,58.4027,7.6409,
VZ,2006-07-31,15.1743,17.47,98660.4455,0.9823,58.4027,7.6409,
VZ,2006-08-31,15.7845,13.451,101977.0888,1.0218,58.4027,7.6409,
VZ,2006-09-29,16.6594,14.109,107629.5994,1.051,58.4027,7.6409,
VZ,2006-10-31,16.7807,19.384,107252.7654,1.0586,56.4795,8.5578,
VZ,2006-11-30,16.4454,18.211,102007.8674,1.0375,56.4795,8.5578,
VZ,2006-12-29,17.5279,11.938,108722.7528,1.0515,56.4795,8.5578,
VZ,2007-01-31,18.329,14.289,112459.7325,1.0995,47.3007,4.5652,
VZ,2007-02-28,17.796,20.737,109189.8752,1.0675,47.3007,4.5652,
VZ,2007-03-30,18.0435,22.527,110343.1636,1.0739,47.3007,4.5652,
VZ,2007-04-30,18.3628,12.965,111099.7359,1.0929,44.4469,6.6197,
VZ,2007-05-31,20.9359,18.679,126383.4249,1.246,44.4469,6.6197,
VZ,2007-06-29,19.8008,13.943,119531.4864,1.1534,44.4469,6.6197,
VZ,2007-07-31,20.6979,21.634,123706.2669,1.2056,40.6412,7.2316,
VZ,2007-08-31,20.3385,21.943,121558.3871,1.1847,40.6412,7.2316,
VZ,2007-09-28,21.5041,18.634,128524.4837,1.2509,40.6412,7.2316,
VZ,2007-10-31,22.5872,16.793,133157.3717,1.3139,38.8604,5.3466,
VZ,2007-11-30,21.185,24.291,124891.0361,1.2323,38.8604,5.3466,
VZ,2007-12-31,21.4203,25.615,126278.3931,1.2183,37.5979,4.4966,
VZ,2008-01-31,19.2283,28.549,112231.4032,1.0936,37.5979,4.4966,
VZ,2008-02-29,17.9854,36.373,104273.0884,1.0229,37.5979,4.4966,
VZ,2008-03-31,18.0497,33.519,104646.3126,1.0233,42.8375,6.8896,
VZ,2008-04-30,19.363,23.862,109692.1815,1.0978,42.8375,6.8896,
VZ,2008-05-30,19.358,21.266,109663.6752,1.0975,42.8375,6.8896,
VZ,2008-06-30,17.8131,32.325,100912.246,0.9969,50.4081,7.8014,
VZ,2008-07-31,17.3392,26.506,96936.7867,0.9703,50.4081,7.8014,
VZ,2008-08-29,17.8894,26.557,100012.3369,1.0011,50.4081,7.8014,
VZ,2008-09-30,16.346,42.092,91383.7099,0.9112,51.5568,6.7429,
VZ,2008-10-31,15.3578,83.153,84277.1714,0.8561,51.5568,6.7429,
VZ,2008-11-28,16.9003,85.992,92741.8148,0.9421,51.5568,6.7429,
VZ,2008-12-31,17.5473,51.578,96292.4203,1.1951,65.8412,5.0112,
VZ,2009-01-30,15.6871,34.529,84860.67,1.0684,65.8412,5.0112,
VZ,2009-02-27,14.9834,37.298,81041.4501,1.0205,65.8412,5.0112,
VZ,2009-03-31,15.8604,40.21,85785.2013,1.0765,85.8219,6.1863,
VZ,2009-04-30,16.159,29.262,86182.8811,1.0968,85.8219,6.1863,
VZ,2009-05-29,15.5838,23.333,83115.1945,1.0577,85.8219,6.1863,
VZ,2009-06-30,16.3667,19.463,87290.8382,1.0895,78.3726,5.521,
VZ,2009-07-31,17.3496,22.515,91098.4758,1.1549,78.3726,5.521,
VZ,2009-08-31,16.7924,21.553,88172.6438,1.1178,78.3726,5.521,
VZ,2009-09-30,16.3758,18.454,85985.3714,1.0772,74.2676,4.3132,
VZ,2009-10-30,16.264,14.902,84053.7542,1.0698,74.2676,4.3132,
VZ,2009-11-30,17.2919,18.082,89366.7922,1.1374,74.2676,4.3132,
VZ,2009-12-31,18.2098,16.753,94110.6746,1.2478,73.9883,2.2775,
VZ,2010-01-29,16.4043,17.656,83571.8698,1.1241,73.9883,2.2775,
VZ,2010-02-26,16.1311,17.608,82037.5765,1.1054,73.9883,2.2775,
VZ,2010-03-31,17.2964,12.914,87964.2455,1.2084,72.713,1.646,
VZ,2010-04-30,16.3635,14.813,81952.5047,1.1432,72.713,1.646,
VZ,2010-05-31,15.5821,19.138,77791.6762,1.0886,72.713,1.646,
VZ,2010-06-30,15.8652,20.919,79205.0425,1.1425,68.0312,-4.4522,
VZ,2010-07-30,17.9295,18.997,82145.1138,1.2911,68.0312,-4.4522,
VZ,2010-08-31,18.2195,19.174,83473.6824,1.312,68.0312,-4.4522,
VZ,2010-09-30,20.1074,12.793,92123.512,1.499,62.8309,2.4883,
VZ,2010-10-29,20.3348,13.958,91813.9026,1.516,62.8309,2.4883,
VZ,2010-11-30,20.0406,12.712,90485.3147,1.4941,62.8309,2.4883,
VZ,2010-12-31,22.4009,10.293,101142.2855,1.6419,60.7442,9.9981,
VZ,2011-01-31,22.5931,20.496,100690.0003,1.656,60.7442,9.9981,
VZ,2011-02-28,23.4177,20.737,104412.428,1.7165,60.7442,9.9981,
VZ,2011-03-31,24.4452,21.512,108993.9051,1.7738,68.8659,5.3316,
VZ,2011-04-29,24.2714,15.449,106882.5716,1.7612,68.8659,5.3316,
VZ,2011-05-31,23.7254,15.196,104477.8552,1.7216,68.8659,5.3316,
VZ,2011-06-30,23.9181,14.884,105326.5786,1.7206,59.5092,5.8433,
VZ,2011-07-29,22.9678,13.977,99891.1968,1.6522,59.5092,5.8433,
VZ,2011-08-31,23.5373,32.132,102367.955,1.6932,59.5092,5.8433,
VZ,2011-09-30,23.9506,18.503,104165.3738,1.7364,62.7492,4.9404,
VZ,2011-10-31,24.4029,18.796,104693.7385,1.7691,62.7492,4.9404,
VZ,2011-11-30,24.8978,23.06,106817.0567,1.805,62.7492,4.9404,
VZ,2011-12-30,26.475,17.586,113583.3637,2.0859,62.7492,4.9404,
VZ,2012-01-31,25.1749,12.754,106728.44,1.9835,64.1989,-7.1142,
VZ,2012-02-29,25.4757,10.984,108061.8261,2.0072,64.1989,-7.1142,
VZ,2012-03-30,25.5559,9.548,108402.089,1.9799,64.1989,-7.1142,
VZ,2012-04-30,27.3494,15.58,114719.58,2.1189,58.3538,5.9698,
VZ,2012-05-31,28.2028,12.729,118299.24,2.185,58.3538,5.9698,
VZ,2012-06-29,30.0992,13.03,126254.04,2.3082,58.3538,5.9698,
VZ,2012-07-31,30.9177,14.858,128603.86,2.3709,57.9367,6.3918,
VZ,2012-08-31,29.4109,14.282,122336.06,2.2554,57.9367,6.3918,
VZ,2012-09-28,31.2122,16.54,129828.93,2.3662,57.9367,6.3918,
VZ,2012-10-31,30.9121,16.143,127402.56,2.3435,57.0044,5.4918,
VZ,2012-11-30,30.552,20.419,125918.48,2.3162,57.0044,5.4918,
VZ,2012-12-31,29.9634,16.346,123492.58,2.5832,60.78,-14.0756,
VZ,2013-01-31,30.5509,17.644,124680.99,2.6339,60.78,-14.0756,
VZ,2013-02-28,32.5965,10.416,132995.5539,2.8102,60.78,-14.0756,
VZ,2013-03-29,34.4319,11.136,140484.2354,2.9575,60.78,-14.0756,
VZ,2013-04-30,38.1631,17.343,154236.51,3.278,60.3747,6.6349,
VZ,2013-05-31,34.3192,19.271,138701.28,2.9478,60.3747,6.6349,
VZ,2013-06-28,35.6359,23.629,144022.74,2.994,60.3747,6.6349,
VZ,2013-07-31,35.3823,18.631,141594.256,2.9727,57.0838,7.5405,
VZ,2013-08-30,33.8806,17.024,135584.7989,2.8465,57.0838,7.5405,
VZ,2013-09-30,33.3765,20.425,133567.3383,2.7302,109.8322,7.3714,
VZ,2013-10-31,36.5282,19.355,144547.0295,2.988,109.8322,7.3714,
VZ,2013-11-29,35.8846,12.178,142000.0713,2.9353,109.8322,7.3714,
VZ,2013-12-31,35.5375,12.449,140626.431,2.6189,98.0873,16.311,
VZ,2014-01-31,35.1049,15.32,137433.24,2.587,98.0873,16.311,
VZ,2014-02-28,34.7832,21.512,197035.4709,2.5633,98.0873,16.311,65.625
VZ,2014-03-31,34.7759,19.211,196994.0595,11.3297,792.4987,12.8075,65.625
VZ,2014-04-30,34.5423,14.717,193515.8893,11.2536,792.4987,12.8075,66.1538
VZ,2014-05-30,36.9299,14.598,206891.8003,12.0315,792.4987,12.8075,64.6154
VZ,2014-06-30,36.1685,9.169,202626.4169,10.0615,686.8536,13.385,66.6667
VZ,2014-07-31,37.6712,13.487,209002.5941,10.4796,686.8536,13.385,65.0794
VZ,2014-08-29,37.2229,12.326,206515.4549,10.3549,686.8536,13.385,63.4921
VZ,2014-09-30,37.3499,10.577,207220.1444,9.3498,607.9141,11.6982,65.0794
VZ,2014-10-31,37.9645,13.57,208523.6125,9.5037,607.9141,11.6982,67.1875
VZ,2014-11-28,38.2214,12.172,209934.5186,9.568,607.9141,11.6982,67.1875
VZ,2014-12-31,35.3429,19.814,194124.0715,11.9408,828.2466,-6.7215,67.1875
VZ,2015-01-30,34.943,14.585,189683.8673,11.8057,828.2466,-6.7215,70.3125
VZ,2015-02-27,37.8021,17.216,205484.9356,12.7717,828.2466,-6.7215,70.7692
VZ,2015-03-31,37.1752,13.362,198410.4,16.235,1053.8898,13.191,68.75
VZ,2015-04-30,38.9942,10.855,205718.8873,17.0294,1053.8898,13.191,67.1875
VZ,2015-05-29,38.2211,8.585,201640.4003,16.6917,1053.8898,13.191,66.6667
VZ,2015-06-30,36.0333,12.444,190098.2819,12.834,882.9501,13.13,66.129
VZ,2015-07-31,36.5984,14.255,190233.7009,13.0353,882.9501,13.13,68.254
VZ,2015-08-31,35.9883,21.52,187062.4616,12.818,882.9501,13.13,65.0794
VZ,2015-09-30,34.0329,25.319,176898.2331,10.5401,772.4109,12.1781,65.0794
VZ,2015-10-30,37.1452,15.276,190748.7684,11.504,772.4109,12.1781,65.0794
VZ,2015-11-30,36.0121,14.607,184930.28,11.153,772.4109,12.1781,65.0794
VZ,2015-12-31,36.6222,16.919,188063.3122,9.0802,615.0039,15.7383,65.0794
VZ,2016-01-29,40.0805,21.461,203321.5862,9.9376,615.0039,15.7383,65.625
VZ,2016-02-29,40.6901,19.892,206665.9572,10.0887,615.0039,15.7383,65.625
VZ,2016-03-31,43.3771,10.288,220646.4,9.4854,546.5851,13.3972,67.1875
VZ,2016-04-29,41.2898,18.825,207646.1151,9.029,546.5851,13.3972,67.6923
VZ,2016-05-31,41.2574,17.813,207483.0636,9.0219,546.5851,13.3972,67.6923
VZ,2016-06-30,45.2616,11.556,227619.9267,9.5874,480.7414,2.2992,67.6923
VZ,2016-07-29,45.3665,13.127,225867.8804,9.6096,480.7414,2.2992,67.6923
VZ,2016-08-31,42.8447,12.979,213312.871,9.0755,480.7414,2.2992,67.1875
VZ,2016-09-30,42.5582,16.669,211886.1654,8.4797,484.8792,11.7012,67.1875
VZ,2016-10-31,39.8302,14.342,196086.097,7.9361,484.8792,11.7012,68.75
VZ,2016-11-30,41.3207,21.323,203424.0383,8.2331,484.8792,11.7012,70.1493
VZ,2016-12-30,44.2024,15.366,217610.7247,8.0003,484.8792,11.7012,68.6567
VZ,2017-01-31,41.0173,18.79,199795.834,7.4238,449.7254,13.8992,66.6667
VZ,2017-02-28,41.5361,18.729,202328.1937,7.5177,449.7254,13.8992,66.1538
VZ,2017-03-31,40.7997,10.787,198900,7.0845,465.4951,11.5717,64.6154
VZ,2017-04-28,38.8809,13.101,187283.8485,6.7513,465.4951,11.5717,63.4921
VZ,2017-05-31,39.4991,17.007,190261.7881,6.8587,465.4951,11.5717,65.625
VZ,2017-06-30,37.8222,13.813,182184.6359,6.1254,439.2325,14.2792,71.875
VZ,2017-07-31,41.5267,26.389,197423.6,6.7253,439.2325,14.2792,71.4286
VZ,2017-08-31,41.1578,25.077,195689.1996,6.6656,439.2325,14.2792,65
VZ,2017-09-29,42.4619,14.786,201889.8997,6.4519,439.2325,14.2792,65
VZ,2017-10-31,41.5647,13.306,195282.8328,6.3156,412.9802,11.4134,71.6667
VZ,2017-11-30,44.1869,22.322,207602.7441,6.714,412.9802,11.4134,72.5806
VZ,2017-12-29,45.9582,18.086,215924.8034,4.3504,412.9802,11.4134,72.5806
VZ,2018-01-31,47.4828,14.803,220575.366,4.4947,262.0337,54.9816,72.5806
VZ,2018-02-28,41.924,27.586,196926.3321,3.9685,262.0337,54.9816,72.5806
VZ,2018-03-30,41.9942,17.155,197256.3301,3.4169,262.0337,54.9816,73.0159
VZ,2018-04-30,43.8831,25.662,203914.2,3.5706,227.4467,14.305,72.5806
VZ,2018-05-31,42.3893,26.348,196967.5065,3.4491,227.4467,14.305,74.2857
VZ,2018-06-29,44.7368,20.428,207875.7133,3.5532,227.4467,14.305,74.2857
