Tick,Date,Close,Vol_1M,Mkt_Cap,P2B,D2E,ESG_rank
D,27/02/2015,56.7152,23.67,42398.88,2.8713,217.0695,53.8462
D,31/03/2015,55.7554,17.991,41698.22,2.7342,212.4275,50
D,30/04/2015,56.3926,14.3,42174.81,2.7654,212.4275,49.5726
D,29/05/2015,55.987,12.061,41851.7,2.7455,212.4275,49.5726
D,30/06/2015,53.0892,11.202,39685.52,2.5386,209.9261,42.735
D,31/07/2015,56.9238,12.591,42551.99,2.722,209.9261,42.8571
D,31/08/2015,55.891,22.351,41453.95,2.6726,209.9261,43.6975
D,30/09/2015,56.3958,22.75,41828.38,2.6648,205.8451,37.8151
D,30/10/2015,57.2372,14.537,42452.41,2.7046,205.8451,36.4407
D,30/11/2015,54.4952,15.664,40107.63,2.575,205.8451,37.8151
D,31/12/2015,54.7136,16.623,40268.37,2.575,211.7483,37.9032
D,29/01/2016,58.3779,15.827,42965.23,2.7474,211.7483,38.5246
D,29/02/2016,56.5579,20.484,41701.64,2.6618,211.7483,38.0165
D,31/03/2016,61.3784,15.849,44826.11,2.8449,206.8355,40.3361
D,29/04/2016,58.3961,15.582,44038.26,2.7067,206.8355,42.1488
D,31/05/2016,59.0334,17.494,44521.77,2.7363,206.8355,39.823
D,30/06/2016,64.2973,12.358,48021.89,2.7836,191.3798,38.5965
D,29/07/2016,64.3716,14.938,48077.35,2.7868,191.3798,42.2414
D,31/08/2016,61.7637,16.496,46406.58,2.6739,191.3798,38.7931
D,30/09/2016,61.8553,19.293,46475.42,2.5928,214.5195,38.9831
D,31/10/2016,62.6298,14.679,47057.38,2.6253,214.5195,40.3361
D,30/11/2016,61.6057,22.059,45934.54,2.5823,214.5195,42.4
D,30/12/2016,64.3796,18.484,48002.82,2.7683,214.5195,45.6693
D,31/01/2017,64.119,9.936,47808.53,2.7571,208.4026,40.1575
D,28/02/2017,65.2622,22.842,48766.88,2.8062,208.4026,43.3566
D,31/03/2017,65.8436,14.1,48731.94,2.7764,210.1973,41.844
D,28/04/2017,65.7248,8.91,48643.98,2.7714,210.1973,33.3333
D,31/05/2017,69.2048,10.486,50803.18,2.9181,210.1973,34.188
D,30/06/2017,65.6576,10.68,48199.18,2.7626,215.2746,34.7107
D,31/07/2017,66.1288,8.946,48545.12,2.7824,215.2746,33.3333
D,31/08/2017,68.1322,6.969,50616.5,2.8667,215.2746,32.7869
D,29/09/2017,66.5407,13.359,49434.14,2.6322,215.2746,31.9672
D,31/10/2017,70.1822,12.073,52139.42,2.7762,198.5407,43.9024
D,30/11/2017,73.4416,11.292,54140.16,2.9052,198.5407,42.8571
D,29/12/2017,70.7616,13.288,52164.52,2.6625,198.5407,42.8571
D,31/01/2018,66.7286,17.761,49191.42,2.5108,192.6897,41.2698
D,28/02/2018,64.6597,18.413,48258.43,2.4329,192.6897,40.3101
D,30/03/2018,59.5344,20.855,45344.07,2.1977,192.6897,38.2813
D,30/04/2018,58.7663,16.633,44759.03,2.1694,186.7877,36.2205
D,31/05/2018,57.4169,15.897,41887.31,2.1196,186.7877,37.1429
D,29/06/2018,60.9858,15.422,44507.9,2.208,186.7877,37.1429
D,31/07/2018,64.1434,15.964,46812.29,2.3223,188.7103,35.9712
D,31/08/2018,63.3026,12.403,46267,2.2918,188.7103,35.9155
D,28/09/2018,63.5972,13.703,45946.65,2.2553,188.7103,34.2657
D,31/10/2018,64.6288,18.526,46691.94,2.2919,187.134,32.1678
D,30/11/2018,67.416,17.444,48907.27,2.3908,187.134,31.9728
D,31/12/2018,65.3899,25.402,46911.59,2.2147,159.5383,34.6939
D,31/01/2019,64.2736,25.116,55967.78,2.1769,159.5383,34.4828
D,28/02/2019,68.6439,11.476,59221.18,2.3249,159.5383,32.6531
D,29/03/2019,71.0249,13.009,61281.87,2.1168,159.5383,31.2849
D,30/04/2019,72.146,14.073,62249.14,2.1503,155.1977,33.5135
D,31/05/2019,69.6537,18.133,60321.75,2.076,155.1977,31.5789
D,28/06/2019,72.4934,19.148,62038.81,2.2303,155.1977,29.3023
D,31/07/2019,69.6526,13.11,59607.65,2.1429,148.0638,30.3167
D,30/08/2019,72.7841,16.108,62366.93,2.2392,148.0638,28.6364
D,30/09/2019,76.8723,12.651,65106.48,2.2848,137.9678,27.193
D,31/10/2019,78.3047,12.117,66319.59,2.3274,137.9678,27.193
D,29/11/2019,78.8359,11.316,68407.29,2.3432,137.9678,25.431
D,31/12/2019,79.447,9.466,68657.78,2.2487,96.3036,35.3712
D,31/01/2020,82.2577,11.113,71086.75,2.3282,96.3036,35.0649
D,28/02/2020,75.8173,25.628,65514.87,2.1459,96.3036,40.3162
D,31/03/2020,70.0084,113.233,60514.93,2.0727,121.2872,40
D,30/04/2020,74.7991,76.106,64656,2.2145,121.2872,41.0156
D,29/05/2020,82.4409,26.995,71344.73,2.4407,121.2872,42.4242
D,30/06/2020,79.5918,24.764,68130.4,2.5244,131.3172,44.0433
D,31/07/2020,79.4447,41.183,68004.51,2.5198,131.3172,44.8399
D,31/08/2020,76.9054,15.509,65900.26,2.4392,131.3172,41.7544
D,30/09/2020,78.3106,17.971,66311.92,2.6682,136.8132,40.9836
D,30/10/2020,79.7095,17.391,67496.51,2.7159,136.8132,40.3909
D,30/11/2020,77.874,22.58,64033.64,2.6534,136.8132,41.9872
D,31/12/2020,75.2,18.656,61349.6,2.5542,142.0354,41.853
D,29/01/2021,72.89,18.964,59465.05,2.4757,142.0354,43.0769
D,26/02/2021,68.32,19.043,55041.88,2.3205,142.0354,43.0769
DAL,28/02/2014,29.7097,34.159,28207.87,2.1726,97.4148,83.8235
DAL,31/03/2014,30.9979,32.496,29430.98,2.2581,94.8716,84.058
DAL,30/04/2014,32.9481,41.477,31232.36,2.4002,94.8716,84.058
DAL,30/05/2014,35.7604,26.126,33840.76,2.605,94.8716,76.0563
DAL,30/06/2014,34.6941,28.377,32831.73,2.3967,84.5858,75.7143
DAL,31/07/2014,33.5651,34.117,31579,2.3187,84.5858,77.1429
DAL,29/08/2014,35.553,26.329,33366.18,2.4561,84.5858,71.4286
DAL,30/09/2014,32.472,27.152,30474.67,2.2102,82.4577,72.8571
DAL,31/10/2014,36.1369,46.493,33670.15,2.4597,82.4577,72.8571
DAL,28/11/2014,42.011,32.341,39060.05,2.8595,82.4577,74.2857
DAL,31/12/2014,44.2795,34.275,41169.14,4.1464,109.6221,77.1429
DAL,30/01/2015,42.5871,38.692,39595.69,3.9879,109.6221,77.4648
DAL,27/02/2015,40.1564,40.639,36696.57,3.7603,109.6221,77.4648
DAL,31/03/2015,40.5533,31.644,37059.25,3.6595,105.7484,76.3889
DAL,30/04/2015,40.2646,28.367,36439.49,3.6334,105.7484,76.3889
DAL,29/05/2015,38.7927,31.866,35035.68,3.5006,105.7484,76.3889
DAL,30/06/2015,37.1297,32.366,33533.68,3.0882,96.8002,76.3889
DAL,31/07/2015,40.0762,27.218,35267.96,3.3333,96.8002,74.6479
DAL,31/08/2015,39.6856,32.527,34822.54,3.3008,96.8002,76.0563
DAL,30/09/2015,40.6737,36.086,35689.52,3.0922,85.0749,74.6479
DAL,30/10/2015,46.0854,30.799,39984.32,3.5036,85.0749,74.2857
DAL,30/11/2015,42.2268,19.47,36539.57,3.2103,85.0749,72.8571
DAL,31/12/2015,46.0714,33.723,39866.35,3.3069,76.765,72.8571
DAL,29/01/2016,40.2545,33.132,34832.92,2.8894,76.765,76.0563
DAL,29/02/2016,43.9836,39.183,37555.26,3.157,76.765,76.0563
DAL,31/03/2016,44.3848,27.68,37897.8,3.0436,75.1066,74.6479
DAL,29/04/2016,37.9933,25.904,32151.8,2.6053,75.1066,74.6479
DAL,31/05/2016,39.7531,27.903,33533.4,2.726,75.1066,75
DAL,30/06/2016,33.3227,41.421,28109.11,2.1131,66.0796,75
DAL,29/07/2016,35.4448,47.711,29020.17,2.2477,66.0796,69.4444
DAL,31/08/2016,33.7996,31.491,27522.36,2.1433,66.0796,69.4444
DAL,30/09/2016,36.2001,28.765,29477.01,2.1309,60.4716,69.4444
DAL,31/10/2016,38.4166,22.868,31281.87,2.2613,60.4716,69.4444
DAL,30/11/2016,44.5159,17.338,36082.37,2.6204,60.4716,69.863
DAL,30/12/2016,45.4491,22.807,36222.76,2.703,60.4716,71.4286
DAL,31/01/2017,43.6474,26.659,34786.81,2.5958,59.6728,71.4286
DAL,28/02/2017,46.316,24.897,36487.38,2.7545,59.6728,64.6341
DAL,31/03/2017,42.6333,21.562,33586.22,2.4224,71.2785,68.3544
DAL,28/04/2017,42.151,20.253,33422.5,2.395,71.2785,66.6667
DAL,31/05/2017,45.761,27.972,36161.74,2.6001,71.2785,73.9726
DAL,30/06/2017,50.0549,20.699,39554.9,2.6887,66.8744,75
DAL,31/07/2017,45.9753,19.354,35738.13,2.4696,66.8744,73.6842
DAL,31/08/2017,44.2379,25.516,34166.99,2.3763,66.8744,75.7576
DAL,29/09/2017,45.2035,24.586,34912.74,2.3019,66.8744,76.1194
DAL,31/10/2017,46.9003,26.912,35670.05,2.3883,62.9098,76.1194
DAL,30/11/2017,49.9181,22.984,37730.54,2.542,62.9098,77.7778
DAL,29/12/2017,52.8234,20.875,39926.5,2.9814,62.9098,76.7123
DAL,31/01/2018,53.5497,30.043,40475.49,3.0224,70.5028,76.7123
DAL,28/02/2018,51.1359,34.197,38102.63,2.8861,70.5028,75.3425
DAL,30/03/2018,51.9993,21.571,38745.92,2.909,70.5028,75.6757
DAL,30/04/2018,49.5421,31.127,36631.12,2.7715,68.8779,68.9189
DAL,31/05/2018,51.583,24.594,37914.83,2.8857,68.8779,68.4211
DAL,29/06/2018,47.2789,22.39,34751.17,2.5424,68.8779,67.1053
DAL,31/07/2018,52.2903,26,37622.25,2.8119,77.038,66.2338
DAL,31/08/2018,56.1914,20.241,40429.06,3.0217,77.038,66.2338
DAL,28/09/2018,55.5668,22.551,39979.69,2.78,77.038,67.5325
DAL,31/10/2018,52.5881,34.884,37523.91,2.631,67.7977,66.6667
DAL,30/11/2018,58.7006,27.163,41623.91,2.9368,67.7977,64.557
DAL,31/12/2018,48.2484,37.477,34212.37,2.3969,120.7496,65.8228
DAL,31/01/2019,47.794,42.673,33890.13,2.3743,120.7496,70.5128
DAL,28/02/2019,48.2741,19.414,33662.35,2.3982,120.7496,68.8312
DAL,29/03/2019,50.2895,19.969,35067.77,2.5513,120.7496,67.8161
DAL,30/04/2019,56.7546,26.346,38159.33,2.8793,135.6285,70.7865
DAL,31/05/2019,50.4464,18.323,33714.28,2.5592,135.6285,71.4286
DAL,28/06/2019,55.589,20.221,37151.18,2.5895,135.6285,72.1649
DAL,31/07/2019,60.1751,21.601,39688.25,2.8031,117.2876,72.7273
DAL,30/08/2019,57.0402,25.223,37620.61,2.6571,117.2876,70.7071
DAL,30/09/2019,56.7839,16.954,37451.56,2.4373,108.8665,70.7071
DAL,31/10/2019,54.7024,22.147,35622.6,2.3479,108.8665,72
DAL,29/11/2019,56.9172,15.762,37064.83,2.443,108.8665,72.2772
DAL,31/12/2019,58.0791,19.376,37821.52,2.4308,112.3519,72
DAL,31/01/2020,55.3579,23.562,36049.45,2.3169,112.3519,72
DAL,28/02/2020,46.13,37.048,29527.54,1.9307,112.3519,75.4386
DAL,31/03/2020,28.53,157.558,18261.88,1.2717,160.5353,86.2069
DAL,30/04/2020,25.91,115.567,16526.07,1.155,160.5353,87.069
DAL,29/05/2020,25.21,90.55,16079.6,1.1238,160.5353,84.6154
DAL,30/06/2020,28.05,102.61,17889.94,2.0589,353.7975,82.906
DAL,31/07/2020,24.97,58.425,15927.28,1.8328,353.7975,82.906
DAL,31/08/2020,30.85,46.848,19677.88,2.2644,353.7975,80.5085
DAL,30/09/2020,30.58,53.879,19505.66,5.8093,1234.436,79.8387
DAL,30/10/2020,30.64,45.359,19540.18,5.8207,1234.436,80.3279
DAL,30/11/2020,40.25,71.493,25668.81,7.6464,1234.436,79.8561
DAL,31/12/2020,40.21,36.945,25643.3,16.7284,2317.34,78.169
DAL,29/01/2021,37.96,37.784,24208.39,15.7923,2317.34,78.169
DAL,26/02/2021,47.94,41.902,30592.75,19.9442,2317.34,78.169
DE,28/02/2014,73.4856,14.864,31768.47,2.649,335.4842,75
DE,31/03/2014,78.1012,15.683,33568.91,2.8154,335.4842,76.1905
DE,30/04/2014,80.286,14.765,34507.96,2.7386,339.9021,76.1905
DE,30/05/2014,78.4195,11.086,33167,2.6749,339.9021,77.381
DE,30/06/2014,78.4046,9.211,32941.45,2.6744,339.9021,76.8293
DE,31/07/2014,73.6943,11.981,30962.42,2.4389,339.3409,76.8293
DE,29/08/2014,72.8111,13.72,30139.58,2.4097,339.3409,76.1905
DE,30/09/2014,71.5089,9.692,29386.9,2.3666,339.3409,77.7778
DE,31/10/2014,74.6051,20.139,30659.29,2.8443,407.6819,77.1084
DE,28/11/2014,75.547,17.757,31046.38,2.8802,407.6819,77.1084
DE,31/12/2014,77.677,19.545,30459.83,2.9614,407.6819,77.1084
DE,30/01/2015,74.7971,17.698,29171.87,3.0795,407.6819,74.6988
DE,27/02/2015,79.5471,20.197,30758.35,3.275,443.9106,75
DE,31/03/2015,77.5206,13.839,29770.42,3.1916,443.9106,75
DE,30/04/2015,80.0224,13.696,30731.19,3.2686,456.3907,75
DE,29/05/2015,82.816,20.167,31277.08,3.3827,456.3907,75
DE,30/06/2015,86.3463,19.418,32402.23,3.5269,456.3907,75.2941
DE,31/07/2015,84.1398,18.442,31574.22,3.5752,480.8311,75.2941
DE,31/08/2015,72.7605,33.991,26837.44,3.0917,480.8311,75.2941
DE,30/09/2015,66.3637,32.913,24284.3,2.8199,480.8311,75.2941
DE,30/10/2015,69.951,32.391,25596.97,3.2851,480.8311,80.7229
DE,30/11/2015,71.359,30.804,26112.19,3.3512,545.3031,80.7229
DE,31/12/2015,68.9299,26.501,24154.72,3.2371,545.3031,79.2683
DE,29/01/2016,69.5987,26.203,24352.41,3.3301,545.3031,77.6471
DE,29/02/2016,72.4636,33.185,25282.82,3.4672,547.7755,77.6471
DE,31/03/2016,70.1053,26.845,24276.93,3.3544,547.7755,77.0115
DE,29/04/2016,76.5886,25.658,26522.05,3.3595,547.7755,77.2727
DE,31/05/2016,74.9314,28.05,25860.36,3.2868,525.6609,77.2727
DE,30/06/2016,74.3467,26.556,25467.54,3.2612,525.6609,77.2727
DE,29/07/2016,71.2918,20.959,24421.06,3.0176,525.6609,75.8621
DE,31/08/2016,77.5668,42.164,26570.59,3.2832,498.4116,73.2558
DE,30/09/2016,78.8706,16.924,26836,3.3384,498.4116,73.2558
DE,31/10/2016,81.5966,12.309,27763.54,3.9393,544.119,73.2558
DE,30/11/2016,92.5932,33.22,31505.18,4.4701,544.119,73.2558
DE,30/12/2016,95.7707,34.924,32650.55,4.6235,544.119,72.9412
DE,31/01/2017,99.4978,12.454,34100.83,4.64,504.8458,72.9412
DE,28/02/2017,101.7656,11.265,34848.82,4.7458,504.8458,72.7273
DE,31/03/2017,101.7436,14.112,34648.3,4.7447,504.8458,73.8636
DE,28/04/2017,104.3138,17.494,35523.58,4.3419,504.8458,71.4286
DE,31/05/2017,114.4546,25.416,38976.95,4.764,459.8108,69.7674
DE,30/06/2017,116.0816,12.434,39531.76,4.8317,459.8108,69.7674
DE,31/07/2017,120.4866,17.078,41031.91,4.516,436.3143,68.6047
DE,31/08/2017,108.8869,23.208,37247.94,4.0812,436.3143,67.9012
DE,29/09/2017,118.5368,12.348,40351.67,4.4429,436.3143,65.4321
DE,31/10/2017,125.4174,9.993,42693.93,4.2234,418.2495,67.0886
DE,30/11/2017,141.4438,18.744,48149.55,4.7631,418.2495,67.0886
DE,29/12/2017,148.2813,17.929,50489.35,4.9934,418.2495,67.0886
DE,31/01/2018,157.6703,15.014,53796.45,5.5176,437.4829,67.5
DE,28/02/2018,152.4121,32.125,52002.37,5.3335,437.4829,67.0732
DE,30/03/2018,147.7365,34.967,50290.73,5.1699,437.4829,67.0732
DE,30/04/2018,128.7225,36.718,43818.21,4.0098,398.4273,67.4699
DE,31/05/2018,142.2101,32.792,48483.78,4.4299,398.4273,67.0732
DE,29/06/2018,133.6358,28.294,45334.98,4.1628,398.4273,65.8537
DE,31/07/2018,138.4058,27.731,46953.16,4.2991,408.1888,65.8537
DE,31/08/2018,137.4594,29.43,46256.65,4.2697,408.1888,65.4762
DE,28/09/2018,144.3554,18.636,48357.18,4.4839,408.1888,65.8824
DE,31/10/2018,130.0572,29.847,43567.46,3.6692,373.7815,65.8824
DE,30/11/2018,148.7246,37.552,49820.8,4.1958,373.7815,61.6279
DE,31/12/2018,143.9874,45.395,47521.2,4.0622,373.7815,60.4651
DE,31/01/2019,158.3021,37.352,52460.43,4.4508,379.4645,60.4651
DE,28/02/2019,158.3407,25.719,52245.67,4.4519,379.4645,58.3333
DE,29/03/2019,155.0311,19.221,50908,4.3589,379.4645,58.1395
DE,30/04/2019,160.6469,20.724,52752.07,4.2725,374.5937,59.0909
DE,31/05/2019,135.9529,37.906,44433.26,3.6158,374.5937,58.2418
DE,28/06/2019,161.4632,19.631,52529.33,4.2942,374.5937,59.375
DE,31/07/2019,161.4047,18.775,52510.31,4.1433,369.847,58.3333
DE,30/08/2019,150.94,38.562,48776.95,3.8747,369.847,57.1429
DE,30/09/2019,165.1111,28.168,53112.75,4.2385,369.847,56.8627
DE,31/10/2019,170.4556,16.731,54831.96,4.3757,369.847,57.8431
DE,29/11/2019,164.4945,20.078,52914.38,4.5133,396.5882,55.8824
DE,31/12/2019,170.3305,20.593,54278.16,4.6734,396.5882,52.5253
DE,31/01/2020,155.8988,21.388,49922.25,4.0997,396.5882,48.4848
DE,28/02/2020,153.8343,36.269,49075.26,4.0454,378.935,48.5437
DE,31/03/2020,136.5924,101.907,43329.74,3.592,378.935,48.5714
DE,30/04/2020,143.4141,66.997,45493.72,3.7714,378.935,46.2963
DE,29/05/2020,150.394,48.473,47592.05,3.966,425.3013,47.6636
DE,30/06/2020,156.1632,42.975,49165.73,4.1181,425.3013,48.1818
DE,31/07/2020,175.2029,27.455,55160.11,4.2601,425.3013,48.6486
DE,31/08/2020,208.741,23.994,65827.5,5.0756,378.4889,44.5378
DE,30/09/2020,220.9952,27.984,69453.25,5.3736,378.4889,44.2623
DE,30/10/2020,225.2629,21.381,70794.49,5.4615,378.4889,44.6281
DE,30/11/2020,260.8707,31.364,81985.11,6.3248,357.7179,41.0072
DE,31/12/2020,269.05,22.291,84309.86,6.5231,357.7179,41.1348
DE,29/01/2021,288.8,35.207,90804.88,6.4277,357.7179,39.5683
DE,26/02/2021,349.12,43.887,109427.8,7.7702,328.5532,39.5683
DFS,28/02/2014,49.3544,25.97,27019.99,2.2741,190.7114,58.5938
DFS,31/03/2014,50.0511,17.367,27324.01,2.241,184.2483,55.3846
DFS,30/04/2014,48.0814,19.507,26064.71,2.1528,184.2483,55.3846
DFS,30/05/2014,51.077,13.708,27570.77,2.2869,184.2483,56.1538
DFS,30/06/2014,53.5389,12.039,28899.65,2.3022,177.2867,58.9147
DFS,31/07/2014,52.7442,15.021,28392.9,2.268,177.2867,59.0551
DFS,29/08/2014,54.0905,15.992,28808.98,2.3259,177.2867,59.8425
DFS,30/09/2014,55.8423,15.546,29742.02,2.3676,186.3286,60.8
DFS,31/10/2014,55.3133,27.085,28922.94,2.3452,186.3286,51.9685
DFS,28/11/2014,57.0632,22.056,29725.6,2.4194,186.3286,51.5625
DFS,31/12/2014,57.0109,21.225,29698.39,2.4219,203.4938,52.3077
DFS,30/01/2015,47.3394,27.912,24660.23,2.011,203.4938,52.7132
DFS,27/02/2015,53.3162,25.004,27272.69,2.2649,203.4938,54.2636
DFS,31/03/2015,49.2681,17.533,25139.72,2.0564,205.9584,53.4351
DFS,30/04/2015,50.6845,16.742,25652.02,2.1156,205.9584,59.0909
DFS,29/05/2015,51.1884,17.414,25784.77,2.1366,205.9584,59.7015
DFS,30/06/2015,50.6174,16.078,25497.14,2.0714,215.2446,59.7015
DFS,31/07/2015,49.0274,22.495,24294.47,2.0063,215.2446,59.7015
DFS,31/08/2015,47.441,27.663,23389.03,1.9414,215.2446,60.1504
DFS,30/09/2015,45.9047,30.114,22631.6,1.8379,210.5636,59.8485
DFS,30/10/2015,49.6396,23.91,24033.14,1.9874,210.5636,58.0153
DFS,30/11/2015,50.3669,17.114,24263.98,2.0165,210.5636,55.7252
DFS,31/12/2015,47.5806,23.302,22921.68,1.8751,218.6253,55.9701
DFS,29/01/2016,40.6325,33.731,19574.48,1.6013,218.6253,56.7164
DFS,29/02/2016,41.4436,38.747,19227.21,1.6333,218.6253,53.7313
DFS,31/03/2016,45.4611,19.273,21091.34,1.7532,218.7345,57.7778
DFS,29/04/2016,50.2376,28.059,23195.92,1.9374,218.7345,57.554
DFS,31/05/2016,50.9728,27.683,23418.52,1.9658,218.7345,52.4823
DFS,30/06/2016,48.0836,26.676,22091.15,1.8063,216.557,52.8169
DFS,29/07/2016,50.9997,25.253,23430.89,1.9158,216.557,52.1739
DFS,31/08/2016,54.1232,11.392,24217.63,2.0332,216.557,52.2059
DFS,30/09/2016,51.0111,15.737,22825.11,1.8773,236.4502,52.2059
DFS,31/10/2016,50.8126,14.935,22216.48,1.87,236.4502,51.8797
DFS,30/11/2016,61.4594,27.005,26728.4,2.2619,236.4502,47.8873
DFS,30/12/2016,65.3772,19.481,28432.2,2.3648,236.4502,46.0432
DFS,31/01/2017,62.8288,15.073,27323.94,2.2726,224.7019,45.7143
DFS,28/02/2017,64.7962,13.114,27426.89,2.3437,224.7019,42.5806
DFS,31/03/2017,62.2914,16.683,26254.95,2.228,238.1092,41.6107
DFS,28/04/2017,57.0086,21.893,24028.33,2.039,238.1092,45.3846
DFS,31/05/2017,53.7322,20.331,22317.2,1.9219,238.1092,40.9091
DFS,30/06/2017,56.9269,13.057,23644.06,1.999,234.8166,49.1228
DFS,31/07/2017,55.7827,18.764,22852.5,1.9588,234.8166,49.1228
DFS,31/08/2017,54.2816,22.317,21950.15,1.9061,234.8166,47.8261
DFS,29/09/2017,59.3737,16.636,24009.25,2.048,234.8166,49.5726
DFS,31/10/2017,61.2614,19.238,24349.98,2.1131,239.0006,52.9915
DFS,30/11/2017,65.3566,21.472,25654.67,2.2544,239.0006,55.2846
DFS,29/12/2017,71.2072,18.445,27951.24,2.4691,239.0006,54.4715
DFS,31/01/2018,73.8733,14.641,28997.77,2.5616,241.7003,56.5891
DFS,28/02/2018,73.2975,31.397,27965.48,2.5416,241.7003,56.0606
DFS,30/03/2018,66.8818,28.197,25430.88,2.2817,241.7003,56.4885
DFS,30/04/2018,66.2495,27.255,25008.75,2.2601,241.4129,55.8824
DFS,31/05/2018,68.985,21.145,25775.45,2.3534,241.4129,56.2914
DFS,29/06/2018,65.7627,18.282,24264.4,2.1917,241.4129,56.5789
DFS,31/07/2018,66.6967,17.413,24609.02,2.2228,241.0873,56.2092
DFS,31/08/2018,73.334,17.995,26768.46,2.444,241.0873,55.8442
DFS,28/09/2018,71.7663,13.853,26196.22,2.3216,241.0873,58.3333
DFS,31/10/2018,65.4017,30.818,23406.66,2.1157,245.0799,57.0513
DFS,30/11/2018,67.3166,33.577,23954.28,2.1776,245.0799,57.5
DFS,31/12/2018,55.6849,36.763,19815.2,1.7478,244.6361,57.1429
DFS,31/01/2019,63.7195,29.105,22339.19,2,244.6361,56.5217
DFS,28/02/2019,67.9892,16.205,23515.77,2.134,244.6361,54.9383
DFS,29/03/2019,67.5619,17.673,23215.06,2.0567,244.6361,50.5435
DFS,30/04/2019,77.3696,23.328,26484.25,2.3552,233.3777,59.0909
DFS,31/05/2019,71.1433,23.526,24133.99,2.1657,233.3777,59.6244
DFS,28/06/2019,74.0443,17.528,25118.12,2.1656,233.3777,55.303
DFS,31/07/2019,85.6391,29.582,28627.06,2.5048,218.942,54.5113
DFS,30/08/2019,76.739,39.867,25449.74,2.2445,218.942,54.2125
DFS,30/09/2019,77.8137,22.369,25806.17,2.1989,208.7053,54.417
DFS,31/10/2019,77.0173,21.292,25158.96,2.1764,208.7053,55.3633
DFS,29/11/2019,81.8703,13.995,26604.05,2.3136,208.7053,57.377
DFS,31/12/2019,81.8221,14.388,26588.38,2.248,216.7215,67.1875
DFS,31/01/2020,72.4746,39.792,23290.3,1.9912,216.7215,66.7969
DFS,28/02/2020,63.6337,44.097,20220.78,1.7483,216.7215,66.426
DFS,31/03/2020,34.6114,185.894,10923.51,1.1656,270.0259,65.1568
DFS,30/04/2020,41.6947,139.827,13161.74,1.4042,270.0259,67.2355
DFS,29/05/2020,46.616,88.326,14552.35,1.5699,270.0259,66.3158
DFS,30/06/2020,49.1474,82.65,15342.61,1.7424,240.5268,63.1757
DFS,31/07/2020,48.4998,54.841,15146.4,1.7195,240.5268,62.3333
DFS,31/08/2020,52.5349,42.895,16264.83,1.8625,240.5268,62.4161
DFS,30/09/2020,57.1867,46.856,17705.01,1.9089,317.4112,58.6626
DFS,30/10/2020,64.3424,48.007,19925.33,2.1478,317.4112,57.9545
DFS,30/11/2020,75.8205,59.58,23345.83,2.5309,317.4112,56.4165
DFS,31/12/2020,90.1146,33.699,27747.11,2.819,195.158,56.5854
DFS,29/01/2021,83.1567,39.983,25646.78,2.6013,195.158,50.5
DFS,26/02/2021,94.07,46.264,28850.49,2.9427,195.158,50.5
DG,28/02/2014,56.0863,18.904,19183.28,3.2917,52.178,49.3506
DG,31/03/2014,51.9478,18.405,17398.36,3.0488,52.178,49.3506
DG,30/04/2014,52.8466,19.14,17494.88,3.1016,52.178,50.6494
DG,30/05/2014,50.356,17.408,16670.35,3.1607,64.3056,51.25
DG,30/06/2014,53.7081,39.056,17397.5,3.3711,64.3056,52.6316
DG,31/07/2014,51.7137,28.684,16751.46,3.2459,64.3056,52.6316
DG,29/08/2014,59.9159,36.894,19414.38,3.5672,58.5211,53.2468
DG,30/09/2014,57.2193,12.252,18540.6,3.4066,58.5211,53.2468
DG,31/10/2014,58.68,20.685,19013.9,3.332,51.7824,52.5641
DG,28/11/2014,62.4909,17.854,20248.72,3.5484,51.7824,52.5641
DG,31/12/2014,66.1987,26.074,21452.21,3.7589,51.7824,52.5641
DG,30/01/2015,62.7905,25.349,20347.74,3.3369,47.7251,52.5641
DG,27/02/2015,67.9965,19.554,22034.79,3.6135,47.7251,55.1282
DG,31/03/2015,70.5808,17.765,22871.46,3.7509,47.7251,53.8462
DG,30/04/2015,68.2796,17.973,22082.3,3.6286,47.7251,53.8462
DG,29/05/2015,68.1669,14.809,22045.85,3.7604,50.4156,53.8462
DG,30/06/2015,73.2101,15.106,23097.21,4.0386,50.4156,54.4304
DG,31/07/2015,75.6868,13.708,23878.61,4.1155,52.8356,55
DG,31/08/2015,70.1495,24.586,21949.19,3.8144,52.8356,55
DG,30/09/2015,68.4329,30.654,21345.14,3.7211,52.8356,53.75
DG,30/10/2015,64.0212,27.534,19969.08,3.4857,58.1386,53.75
DG,30/11/2015,61.7918,31.11,19273.68,3.3643,58.1386,53.75
DG,31/12/2015,68.1038,18.494,20909.46,3.7079,58.1386,55
DG,29/01/2016,71.1267,19.809,21837.54,3.7918,55.2366,55.4217
DG,29/02/2016,70.3591,28.041,21601.89,3.7508,55.2366,55.4217
DG,31/03/2016,81.355,34.671,24521.74,4.337,55.2366,41.4634
DG,29/04/2016,77.848,18.384,23481.13,4.0999,55.5118,40.9639
DG,31/05/2016,85.4418,27.563,25511.67,4.4998,55.5118,40.9639
DG,30/06/2016,89.5834,18.548,26675.16,4.7179,55.5118,40.9639
DG,29/07/2016,90.2886,12.878,26885.16,4.6992,56.4901,41.4634
DG,31/08/2016,69.9608,61.307,20682.85,3.6412,56.4901,40.9639
DG,30/09/2016,66.9386,61.117,19719.28,3.4839,56.4901,39.759
DG,31/10/2016,66.0778,17.652,19465.71,3.4046,59.2088,41.6667
